"Snapshot","User","Reason","Item","Day","Birth","Product_Line","Price","Has_Promo","Model","PNT","Sys_p90","Sys_p50","User_p90","User_p50","Sold","target"
2014-10-03,"fcst_x1","New Item","X16154",2014-10-12,2011-03-23,"P12","$19.99 ","","ARIMA",0.759,1.846,0.565,3,2,3,1
2014-09-19,"fcst_x1","New Item","X24695",2014-10-12,2012-10-12,"P12","$127.85 ","","ARIMA",0.451,0.849,0.175,2,1,0,0
2014-09-03,"retail_124","New Item","X41436",2014-10-12,2014-07-24,"P22","$19.53 ","","ARIMA",2.599,35.132,7.032,51.546,42.955,27,1
2014-07-02,"retail_17","Must be in-stock","X36557",2014-10-12,2014-03-01,"P21","$49.99 ","","ARIMA",2.21,17.388,4.004,56,25,5,0
2014-09-26,"fcst_x1","New Item","X41578",2014-10-12,2014-03-31,"P12","$14.99 ","","ARIMA",0.57,0.862,0.199,2,1,1,1
2014-10-01,"retail_202","Seasonality","X12832",2014-10-12,2014-06-20,"P30","$34.99 ","","ARIMA",2.294,6.096,2.116,5,3,4,1
2014-10-03,"fcst_x1","New Item","X43672",2014-10-12,2014-08-14,"P12","$48.98 ","","ARIMA",0.344,1.444,0.215,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X11610",2014-10-12,2009-11-12,"P28","$88.50 ","","ARIMA",0.019,0.787,0.174,5,1,1,1
2014-09-11,"retail_41","Must be in-stock","X2598",2014-10-12,2008-04-28,"P28","$13.81 ","","ARIMA",29.158,65.128,26.294,77,40,23,0
2014-07-02,"retail_17","Must be in-stock","X14536",2014-10-12,2011-03-23,"P21","$899.00 ","","ARIMA",0.725,1.382,0.382,3,1,0,0
2014-09-19,"fcst_x1","New Item","X6637",2014-10-12,2014-08-20,"P12","$79.73 ","","ARIMA",0.666,1.508,0.381,2,1,0,0
2014-09-19,"retail_27","Wide Distribution","X35303",2014-10-12,2014-01-11,"P24","$99.99 ","","ARIMA",687.763,1238.529,519.035,1500,700,281,0
2014-09-11,"retail_41","Must be in-stock","X32595",2014-10-12,2013-09-12,"P28","$10.99 ","","ARIMA",0.22,1.699,0.431,1,0,1,0
2014-09-11,"retail_41","Must be in-stock","X29550",2014-10-12,2013-09-25,"P28","$21.99 ","","ARIMA",0,0.966,0.178,2,1,0,0
2014-10-01,"retail_202","Seasonality","X23476",2014-10-12,2013-04-23,"P30","$6.15 ","","ARIMA",36.737,63.093,33.835,51,36,50,1
2014-09-11,"retail_41","Must be in-stock","X6767",2014-10-12,2011-07-14,"P28","$30.35 ","","ARIMA",0.102,1.509,0.329,3,1,0,0
2014-09-19,"fcst_x1","New Item","X25069",2014-10-12,2014-08-19,"P12","$24.95 ","","ARIMA",0.331,0.997,0.207,2,1,1,1
2014-09-12,"retail_221","Seasonality","X11849",2014-10-12,2013-04-09,"P2","$8.51 ","","ARIMA",0.122,1.786,0.43,4,2,0,0
2014-07-02,"retail_17","Must be in-stock","X40570",2014-10-12,2014-07-18,"P21","$119.00 ","","GBM",0.023,7.297,1.349,20,9,14,1
2014-09-11,"retail_41","Must be in-stock","X7428",2014-10-12,2011-07-14,"P28","$25.00 ","","ARIMA",0.436,0.806,0.157,0.001,0,0,1
2014-09-11,"retail_41","Must be in-stock","X31087",2014-10-12,2013-09-15,"P28","$26.40 ","","ARIMA",1.275,3.98,1.243,6,2,4,1
2014-07-02,"retail_17","Must be in-stock","X12567",2014-10-12,2012-03-24,"P21","$148.02 ","","ARIMA",4.671,10.197,3.617,10,5,4,0
2014-09-19,"fcst_x1","New Item","X29915",2014-10-12,2014-07-30,"P12","$4.89 ","","ARIMA",0.497,2.254,0.671,3,2,5,1
2014-09-26,"fcst_x1","New Item","X25196",2014-10-12,2014-08-13,"P12","$9.99 ","","ARIMA",1.426,5.034,1.542,5,3,1,0
2014-07-02,"retail_17","Must be in-stock","X2124",2014-10-12,2010-03-01,"P21","$6.79 ","","ARIMA",125.418,282.713,115.521,272,151,84,0
2014-09-30,"retail_336","New Item","X45399",2014-10-12,2014-09-12,"P33","$17.83 ","","ARIMA",7.625,19.051,7.537,17,7,3,1
2014-09-19,"fcst_x1","New Item","X36906",2014-10-12,2014-07-24,"P12","$79.20 ","","ARIMA",0.591,1.45,0.365,2,1,2,1
2014-09-26,"fcst_x1","New Item","X47928",2014-10-12,2014-09-13,"P12","$9.99 ","","ARIMA",3.748,15.068,4.911,5,3,18,0
2014-09-26,"fcst_x1","New Item","X44428",2014-10-12,2014-08-23,"P12","$8.05 ","","ARIMA",1.214,4.152,1.159,5,3,3,1
2014-09-12,"retail_221","Seasonality","X3260",2014-10-12,2005-12-16,"P2","$10.28 ","","ARIMA",1.296,3.607,1.149,0.001,0,3,0
2014-07-04,"retail_18","New Item","X37331",2014-10-12,2014-05-28,"P33","$14.99 ","","ARIMA",213.422,370.621,95.998,2028,1110,0,0
2014-09-19,"fcst_x1","New Item","X25076",2014-10-12,2014-08-19,"P12","$44.00 ","","ARIMA",5.591,15.834,5.143,12,8,3,0
2014-10-03,"retail_249","New Item","X1109",2014-10-12,2014-10-21,"P7","$12.74 ","","RF",10,28,10,565.03,565,20,0
2014-09-11,"retail_41","Must be in-stock","X9278",2014-10-12,2008-12-02,"P28","$39.42 ","","ARIMA",2.224,6.3,2.131,4,1,0,1
2014-10-02,"retail_17","Manual order","X16343",2014-10-12,2013-05-14,"P21","$60.73 ","","ARIMA",2.499,6.856,2.747,11.23,7.861,3,0
2014-10-03,"fcst_x1","New Item","X25875",2014-10-12,2012-11-16,"P12","$13.47 ","","ARIMA",1.776,7.624,2.048,5,3,3,1
2014-09-26,"fcst_x1","New Item","X36279",2014-10-12,2014-08-05,"P12","$25.99 ","","ARIMA",0.333,2.869,0.654,6,4,8,1
2014-07-02,"retail_17","Must be in-stock","X19359",2014-10-12,2011-12-16,"P21","$282.96 ","","ARIMA",0.729,3.161,0.994,2,1,3,0
2014-09-19,"fcst_x1","New Item","X24464",2014-10-12,2014-08-04,"P12","$9.29 ","","ARIMA",0.109,0.823,0.166,2,1,0,0
2014-10-03,"fcst_x1","New Item","X32381",2014-10-12,2014-09-12,"P12","$18.28 ","","ARIMA",0.499,1.075,0.253,3,2,3,1
2014-09-11,"retail_41","Must be in-stock","X27623",2014-10-12,2013-05-09,"P28","$26.50 ","","ARIMA",176.138,346.905,154.857,332,174,127,0
2014-09-11,"retail_41","Must be in-stock","X13190",2014-10-12,2011-08-10,"P28","$19.99 ","","ARIMA",0.054,0.911,0.188,1,0,0,1
2014-09-11,"retail_41","Must be in-stock","X7457",2014-10-12,2011-07-14,"P28","$37.40 ","","ARIMA",0,0.467,0.076,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X22515",2014-10-12,2012-05-11,"P28","$14.98 ","","ARIMA",0,0.514,0.102,1,0,0,1
2014-07-02,"retail_17","Must be in-stock","X27591",2014-10-12,2013-06-12,"P21","$22.99 ","","ARIMA",6.779,37.807,9.894,10,4,5,1
2014-09-26,"fcst_x1","New Item","X44259",2014-10-12,2014-10-07,"P12","$11.14 ","","GBM",0.653,1.267,0.301,5,3,20,1
2014-10-08,"retail_202","Seasonality","X15929",2014-10-12,2011-06-29,"P30","$7.91 ","","ARIMA",15.461,25.678,14.919,31,22,18,0
2014-09-09,"retail_17","Manual order","X18574",2014-10-12,2014-07-23,"P21","$7.99 ","","DLM",180.128,470.882,140.389,531,232,174,0
2014-10-10,"fcst_x1","New Item","X35146",2014-10-12,2014-10-17,"P12","$4.05 ","","GBM",0.327,0.349,0.05,2,1,0,0
2014-10-10,"fcst_x1","New Item","X45266",2014-10-12,2014-08-29,"P12","$44.47 ","","ARIMA",0.261,1.494,0.393,2,1,0,0
2014-09-19,"fcst_x1","New Item","X7494",2014-10-12,2012-10-09,"P12","$364.78 ","","ARIMA",0.657,1.755,0.392,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X30917",2014-10-12,2013-07-26,"P28","$25.99 ","","ARIMA",0.657,1.896,0.522,2,1,0,0
2014-10-01,"retail_202","Seasonality","X16282",2014-10-12,2011-06-15,"P30","$22.70 ","","ARIMA",46.519,112.988,42.766,65,46,53,1
2014-09-19,"fcst_x1","New Item","X8855",2014-10-12,2014-08-28,"P12","$12.80 ","","ARIMA",3.333,10.523,3.376,5,3,12,0
2014-10-10,"fcst_x1","New Item","X36539",2014-10-12,2014-09-25,"P12","$14.99 ","","ARIMA",0.285,1.244,0.341,2,1,1,1
2014-10-10,"fcst_x1","New Item","X37092",2014-10-12,2014-08-13,"P12","$188.61 ","","ARIMA",0.818,4.117,1.342,3,2,1,0
2014-09-11,"retail_41","Must be in-stock","X20529",2014-10-12,2012-12-20,"P28","$100.69 ","","ARIMA",0.332,1.354,0.319,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X10022",2014-10-12,2013-12-20,"P28","$218.25 ","","DLM",0,0.503,0.098,1,0,0,0
2014-07-02,"retail_17","Must be in-stock","X14968",2014-10-12,2011-01-25,"P21","$53.19 ","","ARIMA",5.101,14.495,4.375,12,5,7,1
2014-10-10,"fcst_x1","New Item","X34536",2014-10-12,2014-09-01,"P12","$6.33 ","","ARIMA",0.487,3.95,0.948,6,4,0,0
2014-09-11,"retail_41","Must be in-stock","X16046",2014-10-12,2011-02-21,"P28","$19.07 ","","ARIMA",0,0.747,0.175,0.001,0,0,1
2014-10-03,"fcst_x1","New Item","X15132",2014-10-12,2014-09-12,"P12","$4.53 ","","ARIMA",0.295,3.264,0.756,5,3,2,0
2014-09-26,"fcst_x1","New Item","X43874",2014-10-12,2014-06-16,"P12","$19.99 ","","ARIMA",0.845,3.638,1.052,6,4,42,1
2014-09-11,"retail_41","Must be in-stock","X8029",2014-10-12,2011-07-14,"P28","$19.99 ","","ARIMA",0,0.585,0.12,0.001,0,0,1
2014-09-19,"fcst_x1","New Item","X15063",2014-10-12,2014-08-13,"P12","$14.26 ","","ARIMA",1.086,3.361,1.048,3,2,4,1
2014-09-19,"fcst_x1","New Item","X39735",2014-10-12,2014-08-01,"P12","$9.99 ","","ARIMA",0.68,3.062,0.92,2,1,0,1
2014-09-11,"retail_41","Must be in-stock","X27007",2014-10-12,2013-05-20,"P28","$228.88 ","","ARIMA",0.315,0.99,0.187,1,0,0,1
2014-09-11,"retail_41","Must be in-stock","X11619",2014-10-12,2009-11-12,"P28","$20.54 ","","ARIMA",0.8,2.264,0.697,4,1,2,0
2014-10-03,"retail_169","Must be in-stock","X14496",2014-10-12,2010-11-24,"P30","$17.99 ","","ARIMA",55.771,94.903,56.456,52,44,36,1
2014-10-01,"retail_202","Seasonality","X5314",2014-10-12,2009-10-13,"P30","$9.77 ","","ARIMA",11.54,16,11,17,12,27,1
2014-10-01,"retail_202","Seasonality","X7536",2014-10-12,2009-08-18,"P30","$11.95 ","","ARIMA",3.229,6.806,2.911,7,5,4,1
2014-09-11,"retail_41","Must be in-stock","X29383",2014-10-12,2013-06-16,"P28","$56.67 ","","ARIMA",48.362,98.96,39.977,86,35,37,1
2014-10-01,"retail_202","Seasonality","X12198",2014-10-12,2010-06-01,"P30","$15.69 ","","ARIMA",21.158,27,22,21,15,76,0
2014-09-11,"retail_41","Must be in-stock","X14168",2014-10-12,2011-07-14,"P28","$19.99 ","","ARIMA",0,0.668,0.144,1,0,0,1
2014-10-05,"retail_86","Must be in-stock","X22652",2014-10-12,2013-07-28,"P30","$16.79 ","","ARIMA",516.865,1085.793,443.644,4659,1612,121,0
2014-10-08,"retail_284","Promotion Change","X10379",2014-10-12,2009-07-16,"P12","$41.57 ","","ARIMA",9.546,18.564,9.928,60,30,7,0
2014-10-03,"fcst_x1","New Item","X41133",2014-10-12,2014-09-12,"P12","$9.48 ","","ARIMA",0.327,0.954,0.227,2,1,2,1
2014-09-19,"fcst_x1","New Item","X41596",2014-10-12,2014-08-28,"P12","$11.00 ","","ARIMA",0.456,2.955,0.811,2,1,0,1
2014-07-02,"retail_17","Must be in-stock","X3978",2014-10-12,2008-03-01,"P21","$29.99 ","","ARIMA",4.104,9.641,3.425,14,7,6,1
2014-09-19,"fcst_x1","New Item","X43770",2014-10-12,2014-08-03,"P12","$104.45 ","","ARIMA",0.083,0.594,0.101,2,1,0,0
2014-10-06,"retail_268","Must be in-stock","X16642",2014-10-12,2011-06-18,"P30","$12.11 ","","ARIMA",42.481,73.107,41.053,144,48,75,0
2014-08-27,"retail_17","New Item","X23084",2014-10-12,2012-06-10,"P21","$36.55 ","","ARIMA",0.243,0.738,0.146,12.375,8.25,0,0
2014-10-08,"retail_202","Seasonality","X2910",2014-10-12,2012-01-07,"P30","$10.99 ","","ARIMA",40.125,108.66,36.791,154,110,96,1
2014-10-10,"fcst_x1","New Item","X32471",2014-10-12,2014-08-26,"P12","$4.42 ","","ARIMA",1.071,4.028,1.34,5,3,2,0
2014-09-11,"retail_41","Must be in-stock","X7850",2014-10-12,2011-08-10,"P28","$36.50 ","","ARIMA",0,0.497,0.1,0.001,0,0,1
2014-09-19,"fcst_x1","New Item","X39669",2014-10-12,2014-08-13,"P12","$9.99 ","","ARIMA",1.039,2.223,0.632,2,1,0,0
2014-10-03,"fcst_x1","New Item","X48422",2014-10-12,2014-09-19,"P12","$5.98 ","","ARIMA",0.324,1.69,0.269,2,1,0,0
2014-07-02,"retail_17","Must be in-stock","X35501",2014-10-12,2013-11-05,"P21","$12.83 ","","ARIMA",8.21,19.722,7.281,18,8,2,0
2014-07-02,"retail_17","Must be in-stock","X2886",2014-10-12,2012-05-28,"P21","$15.69 ","","ARIMA",2.47,6.199,2.163,13.75,11,3,0
2014-10-03,"fcst_x1","New Item","X43924",2014-10-12,2014-09-01,"P12","$21.18 ","","ARIMA",0.307,1.508,0.219,2,1,1,1
2014-10-03,"fcst_x1","New Item","X46783",2014-10-12,2014-08-26,"P12","$15.00 ","","ARIMA",0.05,0.537,0.096,2,1,1,1
2014-09-19,"retail_239","Wide Distribution","X11980",2014-10-12,2010-06-07,"P2","$73.99 ","","ARIMA",3.193,9.817,3.821,10.666,5.333,5,1
2014-09-19,"fcst_x1","New Item","X31922",2014-10-12,2014-08-06,"P12","$6.40 ","","ARIMA",0.956,2.347,0.644,2,1,0,0
2014-09-19,"fcst_x1","New Item","X45867",2014-10-12,2014-08-08,"P12","$9.99 ","","ARIMA",0.081,0.643,0.113,2,1,0,0
2014-09-20,"retail_233","Must be in-stock","X18896",2014-10-12,2011-10-14,"P3","$39.99 ","","ARIMA",96.18,159.942,83.257,189.392,157.827,63,0
2014-07-02,"retail_17","Must be in-stock","X21249",2014-10-12,2009-05-19,"P21","$31.74 ","","ARIMA",102.922,292.427,77.194,307,159,199,1
2014-10-10,"fcst_x1","New Item","X36477",2014-10-12,2013-11-15,"P12","$14.99 ","","ARIMA",0.333,0.335,0.046,2,1,1,1
2014-09-19,"fcst_x1","New Item","X21272",2014-10-12,2014-08-15,"P12","$9.52 ","","ARIMA",0.5,4.563,1.154,3,2,1,0
2014-09-11,"retail_41","Must be in-stock","X12570",2014-10-12,2012-10-02,"P28","$7.99 ","","ARIMA",189.395,303.624,189.39,270,142,170,0
2014-09-19,"fcst_x1","New Item","X40636",2014-10-12,2014-08-13,"P12","$5.39 ","","ARIMA",0.644,1.784,0.475,2,1,0,0
2014-10-01,"retail_202","Seasonality","X2585",2014-10-12,2006-06-12,"P30","$19.90 ","","ARIMA",363.035,386,359,348,248,422,0
2014-09-26,"fcst_x1","New Item","X27825",2014-10-12,2013-09-27,"P12","$29.95 ","","ARIMA",0.059,1.655,0.315,2,1,1,1
2014-07-02,"retail_17","Must be in-stock","X2885",2014-10-12,2005-03-10,"P21","$19.99 ","","ARIMA",338.101,737.835,253.272,1143,583,445,0
2014-09-19,"fcst_x1","New Item","X40140",2014-10-12,2014-08-23,"P12","$7.44 ","","ARIMA",0.249,1.397,0.323,3,2,0,0
2014-09-26,"fcst_x1","New Item","X40613",2014-10-12,2014-08-27,"P12","$5.70 ","","ARIMA",0.338,1.516,0.337,3,2,1,0
2014-09-11,"retail_41","Must be in-stock","X17239",2014-10-12,2011-08-10,"P28","$17.99 ","","ARIMA",0,0.769,0.147,1,0,1,1
2014-10-02,"retail_17","Manual order","X26856",2014-10-12,2013-06-13,"P21","$799.99 ","","ARIMA",0.272,0.79,0.176,0.114,0.08,0,1
2014-10-06,"retail_194","Seasonality","X3096",2014-10-12,2012-03-16,"P25","$12.99 ","","ARIMA",1383.59,2246.764,1364.918,3400,1700,1345,0
2014-09-26,"fcst_x1","New Item","X45962",2014-10-12,2014-10-01,"P12","$16.31 ","","RF",0.333,0.46,0.06,2,1,0,0
2014-10-03,"fcst_x1","New Item","X35197",2014-10-12,2014-08-13,"P12","$11.06 ","","ARIMA",2.776,8.734,3.265,9,6,14,1
2014-10-01,"retail_202","Seasonality","X25268",2014-10-12,2013-01-01,"P30","$17.22 ","","ARIMA",149.005,418.997,136.374,251,179,122,0
2014-09-26,"fcst_x1","New Item","X22094",2014-10-12,2014-09-30,"P12","$19.95 ","","RF",0.332,0.447,0.056,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X6760",2014-10-12,2011-07-14,"P28","$31.05 ","","ARIMA",0.048,0.505,0.085,0.001,0,0,1
2014-09-29,"retail_331","New Item","X45938",2014-10-12,2014-09-30,"P31","$17.99 ","","NN",1782,4768,1782,935.104,890.575,160,1
2014-09-26,"fcst_x1","New Item","X44298",2014-10-12,2014-10-17,"P12","$27.43 ","","GBM",0.333,0.46,0.06,2,1,1,1
2014-09-26,"fcst_x1","New Item","X11198",2014-10-12,2013-06-12,"P12","$192.90 ","","ARIMA",7.455,16.373,7.331,15,10,13,1
2014-10-10,"fcst_x1","New Item","X45226",2014-10-12,2014-09-03,"P12","$20.00 ","","ARIMA",0.286,1.192,0.295,2,1,0,0
2014-10-10,"retail_226","New Item","X7118",2014-10-12,2014-07-08,"P4","$20.00 ","","ARIMA",1.999,3.36,0.937,24,12,0,0
2014-10-10,"fcst_x1","New Item","X42193",2014-10-12,2014-08-14,"P12","$18.00 ","","ARIMA",0.193,0.91,0.206,2,1,0,0
2014-10-10,"fcst_x1","New Item","X36726",2014-10-12,2014-08-23,"P12","$12.52 ","","ARIMA",0.298,1.275,0.248,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X12544",2014-10-12,2013-07-05,"P28","$9.99 ","","ARIMA",55.156,112.325,46.699,50,21,32,1
2014-10-05,"retail_86","Must be in-stock","X30551",2014-10-12,2013-07-12,"P30","$19.99 ","","ARIMA",51.331,87.407,50.499,223,77,63,0
2014-10-03,"fcst_x1","New Item","X16425",2014-10-12,2014-08-13,"P12","$4.16 ","","ARIMA",0,2,0,3,2,5,1
2014-10-06,"retail_268","Must be in-stock","X20547",2014-10-12,2012-07-14,"P30","$11.28 ","","ARIMA",19.455,44.89,19.156,97,32,10,0
2014-09-11,"retail_41","Must be in-stock","X40081",2014-10-12,2014-06-17,"P28","$11.51 ","","ARIMA",1.047,2.269,0.685,3,1,0,0
2014-09-30,"retail_336","New Item","X50218",2014-10-12,2014-10-14,"P33","$39.99 ","","NN",2.278,5.969,2.022,4,1,4,0
2014-09-19,"fcst_x1","New Item","X46404",2014-10-12,2014-08-08,"P12","$11.19 ","","ARIMA",0.142,1.757,0.407,2,1,4,1
2014-09-26,"fcst_x1","New Item","X22815",2014-10-12,2012-10-09,"P12","$18.54 ","","ARIMA",2.195,10.714,2.854,21,14,1,0
2014-09-11,"retail_41","Must be in-stock","X7423",2014-10-12,2011-08-10,"P28","$34.99 ","","ARIMA",0.318,2.796,0.705,2,1,1,1
2014-10-03,"fcst_x1","New Item","X44624",2014-10-12,2014-08-06,"P12","$44.99 ","","ARIMA",0.344,1.453,0.219,2,1,0,0
2014-09-26,"fcst_x1","New Item","X39493",2014-10-12,2014-08-23,"P12","$2.09 ","","ARIMA",0.452,2.273,0.599,2,1,1,1
2014-09-26,"fcst_x1","New Item","X25402",2014-10-12,2014-07-30,"P12","$19.37 ","","ARIMA",1.837,7.254,2.246,5,3,0,0
2014-09-20,"retail_166","Seasonality","X19278",2014-10-12,2011-11-08,"P12","$89.99 ","","ARIMA",0.455,1.208,0.301,3,1,0,0
2014-09-11,"retail_41","Must be in-stock","X17109",2014-10-12,2013-09-11,"P28","$7.67 ","","ARIMA",0.308,1.703,0.365,1,0,1,0
2014-10-08,"retail_202","Seasonality","X35168",2014-10-12,2013-12-09,"P30","$12.92 ","","ARIMA",23.931,49.054,25.569,38,27,31,1
2014-10-02,"retail_17","Manual order","X35509",2014-10-12,2013-11-07,"P21","$543.53 ","","DLM",0.712,2.289,0.667,4.214,2.95,1,0
2014-09-26,"fcst_x1","New Item","X20256",2014-10-12,2012-01-14,"P12","$19.00 ","","ARIMA",6.949,11.718,6.949,24,16,14,1
2014-09-11,"retail_41","Must be in-stock","X27055",2014-10-12,2012-07-16,"P28","$15.99 ","","ARIMA",0.582,1.553,0.485,1,0,0,1
2014-09-19,"fcst_x1","New Item","X38413",2014-10-12,2014-07-21,"P12","$7.06 ","","ARIMA",10.438,25.709,9.26,17,11,14,1
2014-09-23,"retail_243","Wide Distribution","X38320",2014-10-12,2014-08-07,"P28","$39.99 ","","ARIMA",0.635,3.238,0.809,23,15,1,0
2014-07-04,"retail_18","New Item","X36195",2014-10-12,2014-04-15,"P24","$13.99 ","","ARIMA",184.11,732.268,226.36,2204,856,1012,1
2014-09-11,"retail_41","Must be in-stock","X16795",2014-10-12,2011-08-10,"P28","$23.64 ","","ARIMA",1.411,4.901,1.567,5,2,5,1
2014-09-09,"retail_17","Manual order","X29503",2014-10-12,2014-08-07,"P21","$494.86 ","","ARIMA",0.269,3.849,0.872,7,3,0,0
2014-10-03,"fcst_x1","New Item","X36777",2014-10-12,2013-12-29,"P12","$101.43 ","","ARIMA",0.32,0.524,0.075,2,1,0,0
2014-09-19,"fcst_x1","New Item","X43319",2014-10-12,2014-07-29,"P12","$7.66 ","","ARIMA",1.776,5.663,1.703,5,3,6,1
2014-10-08,"retail_202","Seasonality","X12331",2014-10-12,2013-04-27,"P30","$34.95 ","","ARIMA",6.485,12.024,5.783,7,5,8,0
2014-10-10,"fcst_x1","New Item","X41935",2014-10-12,2014-09-11,"P12","$11.94 ","","ARIMA",0.671,4.116,1.285,6,4,0,0
2014-09-11,"retail_41","Must be in-stock","X25994",2014-10-12,2013-07-04,"P28","$24.99 ","","ARIMA",0.067,0.354,0.053,1,0,0,0
2014-09-19,"fcst_x1","New Item","X46431",2014-10-12,2014-08-25,"P12","$82.77 ","","ARIMA",0.428,1.435,0.391,2,1,2,1
2014-10-10,"fcst_x1","New Item","X32380",2014-10-12,2014-09-01,"P12","$7.72 ","","ARIMA",1.347,3.252,1.012,5,3,3,1
2014-10-08,"retail_202","Seasonality","X39779",2014-10-12,2014-05-20,"P30","$12.99 ","","ARIMA",51.449,102.904,51.853,283,202,44,0
2014-10-10,"fcst_x1","New Item","X17154",2014-10-12,2014-09-01,"P12","$7.43 ","","ARIMA",0.914,5.495,1.588,9,6,0,0
2014-09-12,"retail_190","Wide Distribution","X15361",2014-10-12,2013-07-17,"P10","$38.50 ","","ARIMA",0.084,0.557,0.109,2,1,0,0
2014-09-19,"fcst_x1","New Item","X27773",2014-10-12,2013-03-28,"P12","$55.34 ","","ARIMA",0.439,3.849,1.067,5,3,0,0
2014-09-11,"retail_41","Must be in-stock","X2495",2014-10-12,2013-07-30,"P28","$39.99 ","","ARIMA",2.285,7.834,2.664,5,2,2,1
2014-09-19,"fcst_x1","New Item","X33792",2014-10-12,2014-08-06,"P12","$3.49 ","","ARIMA",0.666,4.099,0.999,3,2,4,0
2014-10-10,"fcst_x1","New Item","X33736",2014-10-12,2014-08-22,"P12","$6.99 ","","ARIMA",0.376,1.394,0.283,2,1,0,0
2014-09-19,"fcst_x1","New Item","X34357",2014-10-12,2014-08-22,"P12","$7.39 ","","ARIMA",0.376,2.277,0.555,2,1,0,0
2014-09-12,"retail_221","Seasonality","X13104",2014-10-12,2010-11-01,"P2","$23.46 ","","ARIMA",0.958,2.762,0.815,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X26705",2014-10-12,2012-07-16,"P28","$11.99 ","","ARIMA",0.269,1.324,0.318,2,0,0,1
2014-09-19,"fcst_x1","New Item","X39513",2014-10-12,2014-09-01,"P12","$10.49 ","","ARIMA",0.063,0.634,0.141,2,1,0,0
2014-10-03,"fcst_x1","New Item","X25194",2014-10-12,2014-08-23,"P12","$8.36 ","","ARIMA",0,1,0,2,1,1,1
2014-10-03,"fcst_x1","New Item","X47457",2014-10-12,2014-08-05,"P12","$50.59 ","","ARIMA",1.436,6.247,1.783,5,3,1,0
2014-09-30,"retail_336","New Item","X49437",2014-10-12,2014-09-01,"P33","$34.99 ","","ARIMA",0.643,1.617,0.377,1,0,0,1
2014-09-11,"retail_41","Must be in-stock","X30881",2014-10-12,2013-07-30,"P28","$16.99 ","","ARIMA",0.141,1.059,0.219,2,1,0,0
2014-09-26,"retail_304","New Item","X20493",2014-10-12,2012-05-21,"P3","$444.99 ","","ARIMA",1.209,2.871,0.987,2.549,1.274,0,0
2014-10-02,"retail_17","Manual order","X11811",2014-10-12,2012-11-01,"P21","$499.00 ","","ARIMA",2.519,5.08,1.967,2.404,1.683,1,1
2014-10-01,"retail_202","Seasonality","X4621",2014-10-12,2012-04-19,"P30","$7.15 ","","ARIMA",8.903,18.381,8.422,9,6,7,1
2014-09-11,"retail_41","Must be in-stock","X34730",2014-10-12,2013-11-11,"P28","$99.99 ","","ARIMA",0.051,0.662,0.124,1,0,0,1
2014-10-01,"retail_202","Seasonality","X5342",2014-10-12,2010-11-11,"P30","$19.87 ","","ARIMA",93.192,186.558,75.288,89,63,92,1
2014-09-11,"retail_41","Must be in-stock","X9653",2014-10-12,2012-06-15,"P28","$199.00 ","","ARIMA",0.234,0.529,0.097,1,0,0,1
2014-09-19,"fcst_x1","New Item","X39448",2014-10-12,2014-09-04,"P12","$13.94 ","","ARIMA",1.395,4.574,1.445,6,4,6,1
2014-09-11,"retail_41","Must be in-stock","X18819",2014-10-12,2011-11-20,"P28","$19.99 ","","ARIMA",0,0.507,0.083,1,0,0,0
2014-10-08,"retail_51","Promotion Change","X20138",2014-10-12,2013-11-07,"P5","$101.67 ","","ARIMA",0.132,1.582,0.314,3,1.5,1,0
2014-09-19,"fcst_x1","New Item","X46270",2014-10-12,2014-08-25,"P12","$91.74 ","","ARIMA",0.898,2.105,0.587,2,1,0,0
2014-09-26,"fcst_x1","New Item","X38271",2014-10-12,2014-05-12,"P12","$15.41 ","","ARIMA",0.151,2.965,0.549,9,6,0,0
2014-09-09,"retail_17","Manual order","X43709",2014-10-12,2014-07-09,"P21","$269.99 ","","ARIMA",41.09,86.945,35.718,112,56,56,1
2014-10-03,"fcst_x1","New Item","X44884",2014-10-12,2014-09-11,"P12","$5.35 ","","DLM",226.043,372.53,192.709,318,212,127,0
2014-09-12,"retail_190","Wide Distribution","X8867",2014-10-12,2009-10-08,"P10","$21.67 ","","ARIMA",0.167,1.306,0.272,8,6,0,0
2014-09-10,"retail_17","New Item","X21842",2014-10-12,2014-07-22,"P21","$39.95 ","","ARIMA",20,49,20,136.5,68.25,11,0
2014-10-08,"retail_202","Seasonality","X30448",2014-10-12,2013-08-04,"P30","$129.00 ","","ARIMA",205.135,352.866,203.054,290,207,145,1
2014-09-20,"retail_166","Seasonality","X35486",2014-10-12,2013-10-30,"P12","$5.79 ","","ARIMA",2.349,4.855,1.849,1,0,4,0
2014-10-03,"fcst_x1","New Item","X47757",2014-10-12,2014-09-08,"P15","$70.05 ","","ARIMA",0.317,1.51,0.222,2,1,0,0
2014-09-11,"retail_146","Seasonality","X9044",2014-10-12,2014-04-09,"P2","$6.20 ","","ARIMA",0.019,0.429,0.064,0.001,0,1,0
